combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
32,3,0.6305,64,32,3,0.1,0.5,0.001,0.0001,200,64,0.1,10
32,4,0.6028,64,32,3,0.1,0.5,0.001,0.0001,200,64,0.1,10
33,0,0.6017,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
33,1,0.5987,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
33,2,0.6562,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
33,3,0.6558,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
33,4,0.6558,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
34,0,0.5292,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
34,1,0.493,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
34,2,0.5379,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
34,3,0.5688,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
34,4,0.6226,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
35,0,0.5624,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
35,1,0.743,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
35,2,0.5265,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
35,3,0.5871,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
35,4,0.596,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
36,0,0.5625,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
36,1,0.6556,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
36,2,0.4962,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
36,3,0.594,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
36,4,0.595,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
37,0,0.6321,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
37,1,0.601,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
37,2,0.7162,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
37,3,0.5562,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
37,4,0.7315,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
38,0,0.6639,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
38,1,0.7601,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
38,2,0.5549,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
38,3,0.5059,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
38,4,0.6018,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
39,0,0.5947,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
39,1,0.5555,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
39,2,0.5993,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
39,3,0.5419,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
