combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
65,1,0.6328,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
65,2,0.5826,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
65,3,0.5526,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
65,4,0.6194,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
66,0,0.9141,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
66,1,0.8951,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
66,2,0.8826,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
66,3,0.9265,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
66,4,0.8829,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
67,0,0.6184,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
67,1,0.8288,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
67,2,0.8575,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
67,3,0.7834,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
67,4,0.6027,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
68,0,0.9187,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
68,1,0.8995,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
68,2,0.8623,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
68,3,0.8781,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
68,4,0.9178,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
69,0,0.8843,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
69,1,0.619,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
69,2,0.6299,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
69,3,0.6502,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
69,4,0.7622,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
70,0,0.8711,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
70,1,0.8841,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
70,2,0.8841,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
70,3,0.8642,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
70,4,0.9342,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
71,0,0.9234,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
71,1,0.9026,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
71,2,0.9313,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
71,3,0.909,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
71,4,0.8715,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
72,0,0.8545,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
72,1,0.8793,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
72,2,0.8857,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
72,3,0.8907,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
72,4,0.8552,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
73,0,0.8949,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
73,1,0.8745,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
73,2,0.9363,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
73,3,0.8821,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
73,4,0.8954,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
74,0,0.8692,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
74,1,0.877,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
74,2,0.9003,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
74,3,0.8651,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
74,4,0.8592,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
75,0,0.8352,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
75,1,0.8222,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
75,2,0.6571,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
75,3,0.7461,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
75,4,0.6978,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
76,0,0.8674,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
76,1,0.831,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
76,2,0.6236,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
76,3,0.8725,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
76,4,0.9178,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
77,0,0.6602,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
77,1,0.6473,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
77,2,0.6448,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
77,3,0.6678,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
77,4,0.7239,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
78,0,0.8325,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
78,1,0.7961,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
78,2,0.7285,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
78,3,0.5537,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
78,4,0.5584,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
79,0,0.8455,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
79,1,0.8536,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
79,2,0.8659,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
79,3,0.8795,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
79,4,0.7783,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
80,0,0.8625,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
80,1,0.8604,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
80,2,0.8596,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
80,3,0.8798,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
80,4,0.8615,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
81,0,0.7673,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
81,1,0.5224,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
81,2,0.5792,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
81,3,0.6138,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
81,4,0.7341,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
82,0,0.8756,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
82,1,0.9301,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
82,2,0.8428,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
82,3,0.8663,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
82,4,0.913,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
83,0,0.9044,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
83,1,0.8858,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
83,2,0.9043,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
83,3,0.9097,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
83,4,0.9173,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
84,0,0.9099,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
84,1,0.8923,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
84,2,0.949,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
84,3,0.9087,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
84,4,0.892,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
85,0,0.8014,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
85,1,0.7353,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
85,2,0.8351,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
85,3,0.8533,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
85,4,0.5979,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
86,0,0.8477,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
86,1,0.6121,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
86,2,0.6547,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
86,3,0.584,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
86,4,0.8601,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
87,0,0.8892,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
87,1,0.8986,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
87,2,0.8508,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
87,3,0.8027,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
87,4,0.8143,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
88,0,0.8602,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
88,1,0.8657,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
88,2,0.916,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
88,3,0.928,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
88,4,0.8986,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
89,0,0.7508,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
89,1,0.8593,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
89,2,0.6398,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
89,3,0.8647,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
89,4,0.615,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
90,0,0.6451,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
90,1,0.8741,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
90,2,0.7252,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
90,3,0.8641,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
90,4,0.7683,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
91,0,0.6335,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
91,1,0.8686,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
91,2,0.8235,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
91,3,0.7873,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
91,4,0.6365,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
92,0,0.8616,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
92,1,0.8675,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
92,2,0.8998,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
92,3,0.8165,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
92,4,0.8157,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
93,0,0.8724,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
93,1,0.8471,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
93,2,0.8777,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
93,3,0.7904,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
93,4,0.8909,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
94,0,0.6874,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
94,1,0.8059,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
94,2,0.7048,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
94,3,0.6886,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
94,4,0.8526,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
95,0,0.9058,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
95,1,0.8999,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
95,2,0.8492,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
95,3,0.8322,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
95,4,0.9143,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
96,0,0.8925,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
96,1,0.7444,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
96,2,0.8636,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
96,3,0.5699,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
96,4,0.8754,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
97,0,0.649,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
97,1,0.7473,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
97,2,0.6499,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
97,3,0.8275,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
97,4,0.858,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
98,0,0.7364,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
98,1,0.5988,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
98,2,0.7516,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
98,3,0.7056,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
98,4,0.6219,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
99,0,0.9077,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
99,1,0.8764,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
99,2,0.9269,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
99,3,0.8848,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
99,4,0.8424,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
