combo_id,fold,val_macro,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
35,4,0.9528,128,256,2,0.5,0.1,0.005,0.0001,500,64,0.1,10
36,0,0.943,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.1,10
36,1,0.9406,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.1,10
36,2,0.9591,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.1,10
36,3,0.9383,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.1,10
36,4,0.9489,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.1,10
37,0,0.9411,256,256,3,0.5,0.5,0.005,0.0001,500,128,0.0,10
37,1,0.9425,256,256,3,0.5,0.5,0.005,0.0001,500,128,0.0,10
37,2,0.9548,256,256,3,0.5,0.5,0.005,0.0001,500,128,0.0,10
37,3,0.9449,256,256,3,0.5,0.5,0.005,0.0001,500,128,0.0,10
37,4,0.9465,256,256,3,0.5,0.5,0.005,0.0001,500,128,0.0,10
38,0,0.947,256,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,0
38,1,0.9426,256,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,0
38,2,0.9528,256,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,0
38,3,0.9388,256,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,0
38,4,0.9486,256,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,0
39,0,0.9365,256,128,3,0.1,0.1,0.005,0.0001,500,32,0.0,10
39,1,0.9468,256,128,3,0.1,0.1,0.005,0.0001,500,32,0.0,10
39,2,0.9549,256,128,3,0.1,0.1,0.005,0.0001,500,32,0.0,10
39,3,0.9385,256,128,3,0.1,0.1,0.005,0.0001,500,32,0.0,10
39,4,0.9446,256,128,3,0.1,0.1,0.005,0.0001,500,32,0.0,10
40,0,0.943,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.0,0
40,1,0.9428,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.0,0
40,2,0.959,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.0,0
40,3,0.9425,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.0,0
40,4,0.9506,256,128,3,0.5,0.1,0.001,0.0001,500,128,0.0,0
41,0,0.9491,256,256,4,0.1,0.1,0.001,0.0001,500,32,0.1,10
41,1,0.9425,256,256,4,0.1,0.1,0.001,0.0001,500,32,0.1,10
41,2,0.9527,256,256,4,0.1,0.1,0.001,0.0001,500,32,0.1,10
41,3,0.9363,256,256,4,0.1,0.1,0.001,0.0001,500,32,0.1,10
41,4,0.9506,256,256,4,0.1,0.1,0.001,0.0001,500,32,0.1,10
42,0,0.9445,128,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,10
42,1,0.9366,128,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,10
42,2,0.9527,128,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,10
42,3,0.9406,128,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,10
42,4,0.9507,128,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,10
