combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
57,4,0.8529,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
58,0,0.5787,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
58,1,0.62,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
58,2,0.7332,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
58,3,0.5968,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
58,4,0.6531,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
59,0,0.8036,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
59,1,0.8779,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
59,2,0.9055,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
59,3,0.8887,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
59,4,0.8571,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
60,0,0.5244,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
60,1,0.577,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
60,2,0.7114,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
60,3,0.7398,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
60,4,0.6485,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
61,0,0.8747,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
61,1,0.8727,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
61,2,0.8653,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
61,3,0.908,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
61,4,0.8611,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
62,0,0.5148,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
62,1,0.6782,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
62,2,0.7196,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
62,3,0.6489,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
62,4,0.6614,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
63,0,0.8867,64,64,5,0.1,0.1,0.005,0.0001,200,128,0.0,10
63,1,0.8586,64,64,5,0.1,0.1,0.005,0.0001,200,128,0.0,10
